0.00,0.00,0.00,0.00,0.00,0.00
20.20,10.89,17.27,16.43,15.50,-2.07
8.83,43.98,11.60,13.27,10.77,-5.23
19.00,7.63,19.63,13.70,17.37,-3.55
16.27,20.07,16.63,15.73,15.30,3.97
13.50,0.89,22.17,21.37,20.73,1.56
20.07,0.96,15.70,17.73,22.67,-4.22
17.50,0.95,17.33,15.43,22.17,-3.45
21.47,0.94,20.27,17.50,17.83,-1.80
21.90,1.02,16.17,18.53,19.90,1.04
20.50,4.38,17.13,22.83,15.50,-0.68
17.13,1.14,22.47,14.77,19.20,-0.17
16.10,9.61,25.23,16.20,14.80,-1.53
19.07,1.04,12.20,21.23,27.37,1.32
23.73,0.95,17.13,16.37,18.63,-3.17
11.50,1.03,20.47,18.23,20.50,-1.95
16.37,0.99,23.70,17.97,19.37,-5.04
20.00,0.95,20.57,17.40,22.57,-1.61
13.20,12.95,17.03,17.63,20.47,3.80
16.97,0.79,16.20,21.67,18.83,-1.98
23.93,0.93,16.60,17.40,18.43,-1.17
19.47,1.18,16.27,21.73,20.77,-2.37
23.47,0.96,16.83,17.67,20.40,0.33
23.17,0.98,18.77,16.00,17.57,-0.20
16.70,1.06,16.63,18.53,21.57,1.16
16.27,1.17,17.77,19.40,23.43,-1.40
15.83,0.69,17.53,19.40,22.77,-1.15
16.23,29.20,14.60,12.97,12.27,-0.05
12.20,43.26,9.77,9.50,9.87,-5.77
13.60,0.85,17.57,21.80,20.10,0.17
15.33,1.02,21.50,18.17,19.97,1.03
20.10,0.96,18.57,19.13,18.67,0.93
15.77,1.09,24.47,19.50,17.77,1.29
19.73,1.07,15.57,24.63,17.20,1.92
14.20,18.05,14.30,16.07,11.80,-2.17
23.50,1.16,22.07,16.97,17.70,-3.97
15.80,1.10,18.67,22.50,21.87,-4.01
14.50,0.89,23.97,14.37,24.43,0.68
17.07,16.11,14.23,17.47,16.07,0.78
12.70,32.76,14.40,10.07,15.07,-8.61
15.57,0.85,22.57,18.77,18.53,0.37
13.17,34.75,8.70,13.90,13.83,2.61
14.37,28.50,13.03,11.23,12.50,-3.11
13.03,19.64,18.47,14.80,14.47,-1.05
18.40,0.97,16.77,22.63,20.00,-4.30
14.77,0.93,21.83,20.73,15.73,1.43
13.90,0.86,23.37,18.47,15.00,0.31
16.00,14.95,13.87,18.87,14.33,-2.17
14.50,1.04,19.40,21.27,18.73,-3.84
18.07,0.93,22.77,17.33,21.50,0.39
9.93,30.14,10.73,14.33,13.90,1.30
12.30,23.25,13.33,17.47,18.37,-4.53
22.43,1.04,14.93,17.80,22.10,0.98
11.63,26.83,12.03,15.60,12.93,-0.88
9.37,42.75,8.63,12.50,11.87,-0.79
16.20,1.10,13.47,22.47,24.47,1.31
15.77,0.95,20.67,22.93,19.70,-2.03
19.00,0.78,20.27,21.30,19.03,1.65
16.30,1.86,18.23,17.73,22.90,3.12
8.13,47.96,12.40,9.63,10.57,2.44
22.00,1.14,20.23,16.30,17.53,2.16
19.50,1.02,15.67,21.27,23.50,-0.05
18.67,1.04,16.03,20.97,19.60,-5.02
19.73,1.05,19.17,15.43,17.57,-1.06
16.83,1.01,20.20,19.63,18.47,-4.24
15.43,1.12,20.70,19.53,23.80,1.30
13.10,0.98,26.70,15.13,20.30,0.99
10.27,19.21,17.77,13.37,19.53,-6.39
17.93,0.90,21.63,20.83,16.07,2.02
18.70,1.09,20.23,21.83,18.87,0.02
19.00,1.01,17.97,17.07,20.83,1.50
14.10,1.04,21.77,22.00,19.13,0.06
19.63,1.08,23.33,15.10,17.87,-4.35
22.40,0.95,13.73,22.23,18.50,-0.42
12.27,0.99,20.63,22.37,21.80,0.71
16.53,6.83,20.33,16.90,19.70,-2.75
