0.00,0.00,0.00,0.00,0.00,0.00
4.47,64.99,6.97,5.20,8.03,-2.08
0.20,95.75,0.40,0.33,0.57,-0.30
5.27,61.22,6.93,10.10,7.70,-0.65
0.13,94.46,0.77,0.67,0.47,0.64
8.47,52.42,9.33,9.23,8.73,-1.53
0.23,93.98,0.50,0.60,0.47,0.34
0.27,95.31,0.43,0.47,0.37,-2.68
0.27,94.97,0.67,0.60,0.67,-0.26
0.33,93.69,0.67,0.63,0.70,-1.89
0.23,94.53,0.63,0.80,0.53,-3.62
0.13,94.16,0.80,0.93,1.13,-0.36
0.60,93.55,0.73,0.67,0.80,-0.42
0.23,95.06,0.60,0.80,0.47,1.37
0.20,95.95,0.53,0.80,0.63,4.16
0.13,95.03,0.67,0.57,0.50,1.83
4.47,77.02,3.07,3.27,4.90,1.89
0.30,96.31,0.63,0.43,0.30,1.55
1.33,84.50,2.20,2.80,2.57,0.35
0.27,95.93,0.67,0.57,0.60,1.31
2.67,73.16,5.33,5.47,4.50,-1.60
6.80,51.43,9.60,8.60,7.87,1.20
0.10,95.72,0.47,0.47,0.53,-1.86
6.27,58.93,8.83,8.37,7.47,-3.26
0.23,94.46,0.50,0.67,0.50,-1.09
0.23,95.42,0.33,0.40,0.60,0.64
0.13,96.75,0.53,0.50,0.50,-4.61
0.23,94.31,0.57,0.77,0.73,-1.72
4.10,68.82,6.30,6.47,4.30,1.08
1.83,82.63,3.80,2.03,2.77,-0.44
4.83,71.50,3.20,6.13,4.77,-0.47
0.07,95.39,0.53,0.47,0.53,2.80
0.23,96.35,0.60,0.57,0.77,0.72
7.13,54.16,8.63,10.03,6.97,-1.35
0.03,96.13,0.37,0.43,0.47,3.37
0.27,96.07,0.33,0.37,0.43,-5.47
1.13,88.33,1.97,1.33,1.60,2.55
0.27,93.53,0.83,0.57,0.70,-4.83
0.07,94.25,0.73,0.57,0.60,0.72
0.73,93.66,0.63,0.90,0.70,0.56
9.67,53.79,8.73,7.43,9.27,0.30
0.10,96.01,0.23,0.17,0.27,1.32
0.10,96.75,0.20,0.13,0.10,-3.72
0.13,96.90,0.50,0.23,0.60,-2.73
0.20,96.32,0.47,0.43,0.47,-0.31
0.17,95.91,0.50,0.50,0.53,-1.20
0.30,94.12,0.63,0.70,0.77,-2.45
0.07,95.59,0.50,0.60,0.37,0.05
0.90,91.59,0.90,1.00,1.13,-3.39
0.20,96.74,0.53,0.30,0.40,2.66
0.03,96.00,0.40,0.60,0.43,2.69
0.13,95.52,0.43,0.43,0.60,0.87
0.17,95.40,0.50,0.37,0.60,-0.09
3.47,77.46,3.90,3.73,3.33,-6.45
3.47,74.93,4.03,4.07,4.03,-3.59
0.13,96.40,0.53,0.27,0.43,5.45
0.20,95.76,0.43,0.57,0.47,0.53
0.10,96.80,0.47,0.43,0.40,0.06
0.23,95.39,0.37,0.60,0.60,0.83
0.07,96.84,0.40,0.53,0.37,-0.62
0.17,95.82,0.47,0.37,0.40,-0.93
0.00,97.23,0.20,0.23,0.13,-3.42
0.43,96.36,0.27,0.47,0.30,-2.34
6.43,65.80,6.77,4.37,6.10,-3.76
0.23,95.38,0.53,0.70,0.57,0.64
0.10,95.57,0.50,0.43,0.63,1.23
0.27,94.99,0.57,0.50,0.57,-1.42
0.13,94.98,0.53,0.47,0.53,2.00
0.13,97.13,0.40,0.33,0.33,-2.12
5.97,62.54,6.33,6.57,7.40,-4.48
0.33,96.49,0.43,0.43,0.40,-9.13
0.20,95.89,0.43,0.67,0.63,-2.19
0.37,93.63,0.73,0.60,0.43,0.67
3.47,73.75,4.93,5.10,4.60,-3.33
3.87,68.78,5.97,6.60,6.20,-4.25
1.40,87.03,1.47,2.30,1.50,0.36
0.70,90.65,1.10,1.47,1.20,0.97
4.80,69.39,4.63,6.33,5.93,2.99
0.13,94.81,0.53,0.77,0.77,1.19
0.23,96.43,0.57,0.47,0.43,1.29
0.23,96.62,0.40,0.30,0.23,-2.08
5.00,66.04,7.23,5.50,5.80,-1.16
0.23,94.84,0.63,0.43,0.53,-1.44
8.90,48.49,10.43,10.33,8.73,-1.48
0.37,95.27,0.43,0.50,0.53,3.91
0.17,94.89,0.60,0.50,0.47,1.42
4.53,66.42,5.33,7.37,6.60,-0.67
0.43,95.39,0.50,0.47,0.37,-1.31
0.10,95.62,0.27,0.23,0.43,1.75
1.50,79.07,3.40,4.57,4.33,-1.43
8.80,54.95,8.77,6.40,9.97,0.66
0.20,96.71,0.57,0.57,0.63,-2.83
0.27,95.57,0.50,0.60,0.50,0.02
0.20,96.83,0.27,0.30,0.20,0.16
0.47,94.89,0.77,0.70,0.63,-2.53
0.17,96.43,0.47,0.30,0.33,-5.73
0.10,95.73,0.33,0.57,0.33,-2.28
0.30,94.74,0.53,0.57,0.50,-3.53
0.10,95.27,0.40,0.37,0.37,0.84
0.13,96.75,0.40,0.43,0.53,-1.04
0.10,96.32,0.33,0.40,0.33,-1.37
0.33,95.59,0.63,0.43,0.60,-4.34
0.23,96.00,0.47,0.17,0.20,-1.23
0.20,95.70,0.30,0.33,0.33,2.96
0.17,95.55,0.57,0.60,0.40,0.37
0.17,95.11,0.53,0.43,0.73,1.76
0.03,98.71,0.23,0.40,0.33,-2.61
4.83,60.55,6.93,7.63,7.43,3.06
1.03,85.13,2.30,2.33,2.60,-1.76
0.33,95.41,0.63,0.63,0.80,2.82
0.30,95.60,0.43,0.37,0.37,-5.62
0.23,95.53,0.63,0.40,0.53,2.94
0.07,96.45,0.67,0.47,0.37,0.44
0.03,96.34,0.30,0.33,0.23,1.09
0.13,95.98,0.47,0.33,0.50,5.07
0.40,91.77,0.57,0.90,0.77,2.19
0.20,96.94,0.37,0.33,0.30,-5.21
0.13,96.51,0.50,0.27,0.33,1.09
0.23,94.64,0.83,0.70,0.67,1.00
0.33,92.49,1.03,0.70,0.87,-1.92
0.27,95.07,0.53,0.37,0.50,-0.56
0.10,95.97,0.43,0.67,0.47,1.96
0.43,94.73,0.60,0.60,0.57,-0.26
0.10,96.84,0.50,0.53,0.43,1.25
0.47,90.14,1.70,1.23,0.80,0.03
0.13,96.00,0.40,0.60,0.43,-0.81
0.40,97.65,0.37,0.47,0.33,2.37
0.17,97.50,0.27,0.20,0.20,0.15
0.23,95.15,0.40,0.77,0.43,-9.74
0.27,93.47,0.60,0.50,0.43,1.24
0.17,95.85,0.60,0.47,0.43,-1.17
0.10,95.98,0.47,0.33,0.50,4.33
0.17,96.01,0.27,0.27,0.37,0.63
0.23,97.21,0.33,0.27,0.23,0.47
6.63,52.52,9.90,7.53,10.17,-0.30
0.20,94.81,0.70,0.67,0.70,-1.40
0.30,94.15,0.70,0.90,0.73,0.53
0.03,95.71,0.23,0.27,0.43,-2.28
0.43,94.86,0.73,0.70,0.67,-3.56
0.27,95.39,0.60,0.43,0.40,-4.50
0.07,95.37,0.47,0.40,0.60,1.39
0.17,96.10,0.70,0.67,0.40,1.11
0.07,96.51,0.37,0.30,0.60,-1.30
0.20,94.84,0.60,0.67,0.80,-0.81
1.10,86.26,2.13,2.50,2.23,1.45
0.10,97.00,0.57,0.40,0.33,0.37
0.10,97.23,0.27,0.43,0.27,-0.73
0.80,94.00,0.73,0.60,0.97,2.76
0.20,96.71,0.33,0.47,0.37,-1.31
0.17,97.18,0.30,0.50,0.50,-6.40
0.20,95.79,0.37,0.30,0.33,1.85
0.00,97.86,0.30,0.47,0.17,-1.14
0.23,94.91,0.80,0.80,0.57,-0.10
0.23,96.82,0.23,0.27,0.43,-5.86
5.33,62.91,6.97,6.07,8.17,-9.31
0.27,95.40,0.47,0.53,0.73,1.38
6.30,60.31,7.87,7.70,8.10,-1.57
0.03,96.60,0.30,0.37,0.27,0.33
0.23,96.59,0.40,0.63,0.37,-1.67
2.47,81.99,2.93,2.63,2.67,-4.41
0.20,95.13,0.80,0.53,0.40,-4.26
0.27,96.64,0.50,0.53,0.43,0.23
8.67,59.11,7.30,7.13,7.60,-3.14
0.07,96.99,0.20,0.20,0.20,-2.19
9.50,54.22,7.43,6.53,9.33,-2.43
0.27,96.59,0.20,0.30,0.23,-1.38
10.70,49.37,8.17,9.80,8.53,-4.27
4.37,73.16,5.03,3.77,5.63,-1.12
0.37,94.19,0.50,0.63,0.57,-4.02
0.37,95.57,0.43,0.63,0.53,3.04
0.17,96.44,0.33,0.53,0.40,3.11
0.30,95.29,0.50,0.43,0.67,-0.96
0.10,94.32,0.77,0.83,0.60,-0.10
0.07,96.56,0.30,0.33,0.27,1.41
0.17,95.64,0.43,0.47,0.50,0.08
9.20,48.59,11.90,8.33,8.93,-2.64
0.30,94.47,0.47,0.63,0.57,-2.08
0.07,96.26,0.60,0.47,0.63,1.63
0.27,95.91,0.60,0.57,0.43,-0.62
0.23,94.96,0.47,0.53,0.57,2.81
0.23,95.53,0.70,0.50,0.67,2.17
7.10,52.28,7.67,11.57,9.73,-2.66
0.23,95.56,0.60,0.50,0.70,-4.00
0.07,96.54,0.40,0.30,0.43,-1.71
0.20,94.38,0.50,0.43,0.57,-2.18
0.20,97.68,0.33,0.33,0.37,-2.27
0.27,94.13,0.73,0.80,1.00,-2.28
0.17,96.54,0.33,0.33,0.53,-1.22
0.10,97.31,0.30,0.33,0.30,-0.51
0.20,95.35,0.60,0.80,0.73,1.87
0.27,94.29,0.63,0.50,0.77,0.01
0.37,95.49,0.50,0.27,0.47,-2.97
0.27,95.73,0.53,0.57,0.50,0.47
0.47,95.23,0.40,0.50,0.53,-3.53
0.20,95.91,0.43,0.53,0.37,-1.95
0.30,94.48,0.57,0.67,0.77,-3.85
0.13,96.45,0.30,0.33,0.33,-2.97
0.20,94.67,0.53,0.53,0.57,0.44
0.20,95.53,0.37,0.30,0.20,-4.38
0.30,93.72,0.73,0.90,0.70,-0.40
