0.00,0.00,0.00,0.00,0.00,0.00
4.60,66.51,6.93,5.83,6.07,0.41
6.57,47.56,10.83,10.97,10.17,-0.26
6.17,52.70,7.43,10.27,9.33,1.29
3.30,70.66,4.10,6.47,6.27,3.39
4.30,65.80,7.07,6.87,5.37,0.21
6.27,66.41,6.07,5.47,6.03,0.81
0.30,95.47,0.77,0.53,0.50,-0.02
3.77,71.25,5.67,5.23,4.10,-0.60
0.33,96.06,0.37,0.53,0.47,-9.96
0.40,95.26,0.63,0.73,0.63,-2.41
0.13,96.10,0.27,0.30,0.43,-5.81
0.97,86.71,1.60,2.27,1.77,1.49
0.87,88.32,1.60,1.30,2.13,-0.90
5.40,67.01,6.43,5.80,5.97,-2.55
0.00,94.06,0.67,0.70,0.67,1.71
0.17,95.32,0.43,0.67,0.80,-7.73
0.27,94.87,0.40,0.43,0.47,0.90
0.33,95.67,0.33,0.47,0.33,0.98
0.03,96.67,0.37,0.33,0.43,1.98
1.20,85.39,1.97,2.20,2.57,-1.87
7.43,53.92,7.70,9.80,9.57,3.41
0.13,95.98,0.43,0.40,0.57,-2.82
0.33,95.55,0.70,0.50,0.43,3.45
8.00,51.88,8.57,7.43,10.70,-5.40
0.20,95.64,0.37,0.57,0.53,-1.70
6.37,65.21,5.20,6.27,6.80,-4.02
0.40,95.49,0.50,0.77,0.73,-1.22
7.13,62.49,5.70,7.60,7.17,-2.82
0.43,93.61,1.13,0.73,0.87,0.47
0.20,95.48,0.70,0.43,0.60,-2.62
0.27,95.80,0.50,0.67,0.40,-0.01
6.67,60.29,9.70,6.40,6.97,-5.06
0.13,96.78,0.30,0.33,0.27,2.30
0.10,95.97,0.50,0.60,0.40,-0.46
1.47,85.26,2.47,1.67,2.00,4.80
0.33,96.20,0.50,0.37,0.37,1.37
0.23,95.98,0.33,0.27,0.37,-0.64
0.17,95.29,0.27,0.33,0.43,-2.46
3.53,68.63,6.43,4.93,5.53,1.12
0.30,96.46,0.47,0.47,0.53,-0.32
0.13,94.57,0.53,0.40,0.47,-2.15
0.13,96.21,0.20,0.33,0.43,3.76
2.13,80.18,3.13,3.60,3.73,-2.42
0.13,94.89,0.77,0.50,0.70,-3.59
0.23,95.85,0.47,0.47,0.40,-6.28
0.23,94.50,0.67,0.60,0.63,2.39
0.13,96.72,0.67,0.40,0.77,1.70
0.13,94.98,0.57,0.50,0.73,-2.48
4.03,64.84,7.20,5.33,7.00,-3.29
0.37,95.35,0.80,0.50,0.77,0.17
0.10,95.52,0.43,0.50,0.27,-4.83
0.53,94.98,0.50,0.57,0.47,-5.13
7.30,62.40,7.60,6.83,6.30,0.72
0.23,96.02,0.53,0.50,0.43,-7.29
4.80,71.08,4.93,4.20,6.37,-5.65
5.47,72.04,5.20,4.57,4.30,-2.04
0.33,91.70,0.73,1.47,1.03,1.72
5.83,56.52,7.13,9.70,8.67,-6.99
0.13,96.08,0.57,0.43,0.73,0.35
2.90,78.24,3.10,3.67,3.30,-1.24
0.13,95.48,0.57,0.40,0.50,2.61
0.17,94.14,0.67,0.53,0.80,-6.66
0.10,95.89,0.20,0.23,0.37,-3.64
0.13,95.90,0.43,0.50,0.57,-7.79
0.23,95.24,0.57,0.70,0.57,1.64
0.10,96.94,0.47,0.33,0.33,-0.69
0.13,96.78,0.37,0.37,0.40,-5.05
0.13,96.35,0.37,0.33,0.50,-0.77
0.40,93.79,0.63,0.77,0.77,-0.83
0.17,97.13,0.50,0.33,0.33,-0.93
0.40,95.71,0.47,0.43,0.47,-4.31
0.37,94.74,0.50,0.53,0.60,0.93
0.07,97.50,0.33,0.33,0.23,-1.93
0.37,93.57,0.93,0.63,0.60,-8.53
0.33,95.21,0.50,0.40,0.43,-6.96
2.40,79.53,3.03,3.97,3.37,-1.52
0.27,95.19,0.43,0.73,0.60,-3.65
0.23,96.12,0.37,0.50,0.47,-3.34
0.03,96.82,0.53,0.40,0.50,2.48
0.17,94.44,0.73,0.60,0.50,-1.69
7.60,61.08,8.07,7.17,6.23,2.14
2.40,83.26,2.10,2.83,2.77,-0.08
0.23,93.97,0.87,0.83,0.70,0.64
7.07,59.53,8.80,5.07,9.93,-4.68
0.23,94.55,0.63,0.80,0.60,0.30
0.27,94.73,0.60,0.50,0.47,-2.15
0.37,94.66,0.67,0.77,0.60,0.33
0.13,96.87,0.63,0.47,0.63,-4.38
2.87,80.15,3.43,3.57,3.07,2.70
2.70,73.79,3.97,5.37,4.80,1.43
0.23,95.11,0.77,0.40,0.67,-1.75
0.33,94.25,1.03,0.80,0.67,-2.39
0.17,95.72,0.60,0.67,0.43,1.81
0.17,95.17,0.50,0.97,0.63,1.00
4.27,65.33,6.73,5.23,7.30,0.48
0.27,96.28,0.43,0.27,0.33,-1.26
0.07,96.20,0.47,0.60,0.40,0.17
2.13,78.89,4.17,3.70,3.60,0.78
8.00,56.31,7.90,7.53,7.77,-1.23
0.00,97.02,0.33,0.43,0.33,-1.26
0.07,96.57,0.20,0.27,0.23,-2.23
4.90,70.67,3.63,4.90,5.43,0.48
0.33,95.07,0.50,0.83,0.57,-0.44
0.20,96.41,0.23,0.27,0.20,0.28
7.63,51.24,11.10,9.10,7.43,-1.96
6.10,62.95,7.93,6.77,5.83,-1.41
0.70,87.09,1.93,1.73,1.67,-0.11
0.03,97.90,0.33,0.23,0.20,4.28
8.37,47.24,8.43,12.23,11.60,-0.26
0.13,95.71,0.60,0.50,0.60,-4.17
0.13,96.57,0.17,0.23,0.17,-0.66
0.17,96.82,0.47,0.30,0.27,-1.23
0.03,97.65,0.47,0.40,0.43,-2.03
0.33,95.63,0.37,0.43,0.63,0.65
0.07,95.92,0.50,0.57,0.57,-0.99
2.40,79.77,4.40,2.77,3.20,3.92
0.10,95.79,0.57,0.43,0.53,-1.29
0.03,96.66,0.10,0.20,0.33,-4.78
0.30,94.61,0.77,0.67,0.47,-2.05
0.23,95.21,0.83,0.53,0.40,-2.44
0.37,93.30,0.83,0.80,0.70,0.59
0.47,96.37,0.23,0.43,0.37,0.34
0.20,94.92,0.67,0.70,0.50,1.88
0.23,95.43,0.43,0.43,0.53,-3.23
4.03,67.08,7.27,5.47,5.97,-0.62
0.13,94.83,0.67,0.47,0.60,-2.29
0.00,95.55,0.47,0.27,0.40,0.90
2.63,77.33,4.30,4.00,3.37,3.15
0.13,95.95,0.40,0.43,0.60,-0.75
0.03,95.22,0.63,0.60,0.63,3.07
0.10,95.54,0.57,0.57,0.40,-3.37
0.20,96.40,0.33,0.50,0.27,-4.06
0.17,95.43,0.40,0.60,0.50,-2.79
3.83,67.50,4.57,6.20,5.77,-2.83
6.63,55.07,6.70,8.97,8.13,-0.28
1.30,84.52,1.77,2.63,2.60,-1.22
0.30,94.47,0.60,0.93,0.60,1.89
0.07,95.78,0.37,0.43,0.40,-1.79
0.90,89.53,1.20,1.47,1.40,-0.84
0.83,91.06,1.37,0.93,1.20,-2.08
1.13,86.80,1.93,1.43,2.20,1.90
0.63,89.23,1.10,1.27,1.77,-4.21
1.17,83.75,2.47,2.43,3.23,0.56
0.67,90.32,1.53,0.97,1.00,-1.95
1.43,81.29,2.97,3.63,3.73,0.00
0.77,89.44,1.93,0.97,1.40,-6.75
2.37,79.69,3.63,3.40,3.90,4.65
0.70,87.34,2.27,2.40,1.73,2.68
2.23,80.84,3.20,3.43,3.43,-0.17
1.13,87.28,1.33,1.83,1.63,0.61
1.40,81.69,3.63,3.07,2.97,1.18
1.77,83.39,2.67,2.47,2.87,-7.01
1.70,80.95,3.23,3.90,2.93,-3.71
4.23,67.43,5.23,4.97,5.37,1.87
4.13,67.50,5.20,5.33,6.13,2.24
0.40,90.66,1.13,1.70,1.13,3.55
2.70,77.22,4.00,4.53,3.83,-6.02
5.67,63.85,4.53,9.50,5.17,-3.82
0.80,90.01,1.30,1.07,1.53,-4.97
4.37,73.13,5.37,4.33,4.73,0.20
1.90,83.10,2.40,2.73,2.60,1.25
4.20,75.56,3.30,4.27,4.40,-4.54
1.73,80.64,2.40,3.57,4.10,-7.77
4.63,75.64,3.97,2.93,4.30,2.52
0.23,93.86,0.80,0.60,0.73,-3.12
3.83,70.34,6.27,5.43,4.73,-4.40
3.00,76.35,3.80,5.27,2.83,-3.37
2.53,76.47,3.57,4.97,4.67,-5.48
3.13,75.44,3.87,5.00,4.07,-3.28
2.87,77.29,3.70,4.17,4.20,-1.02
2.13,76.99,3.80,4.23,5.27,1.36
2.80,78.42,3.27,3.73,3.63,-1.13
3.40,76.44,4.47,3.97,4.60,-2.83
1.73,84.75,2.70,2.60,2.27,-4.09
3.70,70.48,4.97,5.07,6.43,-1.47
2.30,77.95,4.43,3.83,3.90,3.21
3.50,76.14,4.07,4.60,3.63,1.93
2.70,77.00,4.00,4.03,4.67,0.53
2.13,75.07,4.67,5.70,4.20,-5.72
5.10,71.56,4.33,4.90,3.90,1.91
4.83,74.56,4.07,4.17,4.40,-4.03
3.20,75.45,3.33,4.23,5.27,1.64
7.53,59.37,7.70,8.23,6.03,-2.57
