0.00,0.00,0.00,0.00,0.00,0.00
5.00,64.37,7.67,6.60,7.10,-1.06
0.13,96.04,0.30,0.50,0.33,-1.38
0.97,86.37,2.17,2.07,1.77,-1.43
0.30,94.85,0.50,0.60,0.57,-3.69
0.13,96.10,0.43,0.53,0.43,-3.36
0.20,94.32,1.00,0.50,0.43,-1.51
0.23,95.26,0.60,0.53,0.60,-1.01
0.23,94.66,0.53,0.53,0.30,1.60
8.20,51.44,11.23,7.87,8.43,-0.41
0.10,95.76,0.47,0.47,0.50,3.13
0.13,97.54,0.33,0.33,0.27,-1.07
0.13,94.91,0.47,0.57,0.67,3.51
0.37,92.03,1.00,1.10,1.00,2.25
0.17,94.16,0.80,0.60,0.93,3.14
0.03,97.39,0.30,0.10,0.23,2.31
0.40,94.61,0.80,0.73,0.53,-0.75
0.23,95.84,0.50,0.47,0.63,1.49
0.47,93.22,1.00,1.03,0.77,3.39
0.30,93.46,0.90,0.87,0.77,-8.41
0.13,96.26,0.30,0.43,0.33,-1.87
0.13,95.43,0.70,0.47,0.70,-7.44
0.33,95.54,0.67,0.57,0.80,-6.19
0.17,95.31,0.47,0.67,0.47,2.41
0.20,95.64,0.43,0.47,0.63,-0.52
0.13,95.59,0.43,0.40,0.57,-1.76
0.03,95.61,0.53,0.30,0.43,-4.67
0.23,97.35,0.30,0.40,0.37,-0.65
0.43,94.14,0.67,0.57,0.63,0.77
0.17,95.81,0.87,0.70,0.53,0.42
6.17,65.08,7.73,6.50,5.50,-2.94
0.40,96.29,0.60,0.43,0.47,1.98
0.07,95.96,0.73,0.57,0.40,2.62
4.90,64.97,6.70,6.47,6.47,1.34
0.90,88.23,1.50,1.93,1.47,-0.35
0.23,96.85,0.47,0.40,0.27,-1.45
9.07,53.75,9.23,7.43,8.17,-1.11
0.17,95.89,0.37,0.33,0.57,-4.13
0.07,96.85,0.30,0.43,0.57,1.32
0.17,96.24,0.23,0.40,0.47,-1.96
0.13,95.83,0.57,0.50,0.53,-1.44
0.13,95.40,0.50,0.43,0.63,0.81
0.87,85.07,1.93,2.73,2.07,0.94
0.30,95.66,0.73,0.83,0.43,-1.08
7.23,49.55,10.13,10.10,10.77,-1.74
0.30,95.71,0.43,0.40,0.33,3.16
0.17,95.23,0.83,0.60,0.50,3.42
0.23,96.50,0.33,0.37,0.53,-2.76
0.20,97.19,0.37,0.27,0.23,-0.31
0.10,95.19,0.63,0.63,0.40,-0.31
0.43,95.23,0.70,0.73,0.63,-1.55
0.27,94.74,0.67,0.67,0.50,-1.27
8.27,50.97,9.47,9.17,9.93,-1.15
0.47,94.02,0.67,0.60,0.63,0.73
0.13,95.84,0.37,0.37,0.43,2.02
0.77,91.93,1.13,0.77,0.77,-1.19
9.57,54.13,8.30,6.60,8.67,-2.56
0.60,93.91,0.70,0.57,0.73,1.11
0.30,96.78,0.33,0.37,0.40,-5.38
0.13,96.33,0.67,0.47,0.53,0.01
0.27,94.90,0.47,0.53,0.57,0.26
0.23,96.92,0.37,0.50,0.37,-3.60
0.10,95.16,0.27,0.33,0.50,-3.50
0.27,95.34,0.43,0.50,0.60,-0.41
0.13,97.30,0.23,0.33,0.37,4.36
0.37,93.74,1.10,0.73,0.87,-4.17
0.17,92.47,1.07,0.90,0.77,-1.69
0.13,97.53,0.20,0.20,0.33,-5.43
0.30,95.43,0.37,0.53,0.83,0.57
0.23,95.23,0.60,0.60,0.50,-2.73
6.43,59.18,7.00,7.97,8.13,-1.74
5.50,62.58,5.73,7.37,7.40,0.81
8.73,48.35,8.43,11.10,10.83,0.86
0.27,96.73,0.33,0.50,0.33,-0.21
7.93,49.82,11.60,9.30,8.23,1.41
3.83,76.75,4.00,4.70,4.40,1.97
0.33,95.00,0.80,0.77,0.73,-2.01
6.20,54.45,7.87,7.53,10.17,-0.56
0.13,94.61,0.47,0.53,0.50,-0.91
4.97,63.10,8.00,6.20,8.07,0.39
0.27,96.18,0.33,0.43,0.53,0.78
0.20,95.06,0.67,0.57,0.63,-0.69
0.07,96.09,0.53,0.40,0.57,2.18
0.03,96.53,0.27,0.23,0.43,-3.51
7.43,50.06,9.57,9.67,11.90,-4.80
0.07,96.87,0.37,0.43,0.27,-2.20
0.60,87.17,2.10,2.10,2.10,1.60
0.17,95.62,0.37,0.43,0.37,-3.24
0.27,94.89,0.47,0.47,0.53,-3.93
0.30,94.23,0.70,0.77,0.90,1.63
4.77,64.47,6.37,9.13,4.83,-4.13
6.43,61.48,9.13,6.97,6.07,-1.42
0.10,96.07,0.50,0.57,0.43,0.69
3.40,70.89,5.37,5.63,4.17,-2.44
9.17,54.70,9.20,6.53,9.80,-1.16
0.20,95.48,0.40,0.60,0.77,1.13
0.23,95.83,0.53,0.30,0.40,-6.03
0.10,95.39,0.47,0.57,0.60,-1.68
0.33,95.52,0.67,0.53,0.43,-5.49
0.33,96.35,0.70,0.73,0.50,-2.40
0.10,96.48,0.47,0.37,0.33,-3.11
0.13,96.84,0.30,0.47,0.30,-1.99
2.30,81.20,3.47,3.43,2.93,3.63
7.67,50.87,9.90,9.67,9.07,-1.54
0.27,97.13,0.57,0.23,0.40,0.24
0.03,96.69,0.33,0.37,0.33,0.05
0.13,94.67,0.57,0.53,0.73,-0.98
0.07,97.45,0.23,0.30,0.37,-0.82
0.80,89.23,1.40,1.53,1.77,-4.13
0.33,95.79,0.63,0.57,0.57,-5.51
0.20,94.22,0.83,0.63,0.77,3.52
0.33,94.72,0.87,0.57,0.60,0.39
0.27,96.68,0.30,0.20,0.27,0.48
0.17,95.23,0.53,0.50,0.70,1.63
0.33,95.20,0.40,0.63,0.40,1.91
0.23,93.26,0.67,1.00,0.87,-2.65
0.30,94.51,0.63,0.83,0.90,-1.35
0.23,95.88,0.47,0.43,0.30,-0.92
0.17,98.16,0.23,0.40,0.33,-0.64
0.30,96.02,0.47,0.33,0.37,1.19
0.07,97.84,0.37,0.30,0.27,-3.92
0.03,95.31,0.53,0.37,0.43,1.45
0.13,95.33,0.33,0.40,0.43,-2.16
7.60,54.89,7.00,8.40,9.07,2.60
2.90,77.62,4.23,4.00,3.07,-0.00
3.50,72.26,4.93,4.70,6.93,-0.41
0.13,95.85,0.30,0.50,0.23,-4.04
5.10,56.52,10.27,7.00,8.83,-1.23
0.20,94.83,0.43,0.53,0.80,-2.50
9.43,54.38,5.73,8.33,10.07,-0.77
0.23,94.42,0.43,0.50,0.43,-3.67
0.17,95.89,0.67,0.50,0.40,0.78
0.13,95.02,0.53,0.77,0.80,-3.10
0.27,95.81,0.47,0.50,0.50,-3.81
0.43,94.48,0.97,0.60,0.60,-2.21
6.37,59.06,6.43,5.17,8.40,5.04
5.07,71.17,4.50,4.90,5.27,-1.82
0.27,93.86,0.60,0.83,0.80,-5.00
0.20,94.38,0.83,0.57,0.87,0.54
0.03,97.88,0.20,0.17,0.17,-3.44
5.27,62.96,8.10,4.73,7.07,0.21
0.27,96.17,0.70,0.50,0.43,3.12
2.93,73.40,4.60,5.77,4.60,0.53
0.03,98.35,0.20,0.27,0.37,-0.34
0.70,89.34,1.60,1.33,1.37,1.32
0.03,95.48,0.40,0.47,0.43,-3.66
0.13,96.36,0.30,0.30,0.30,-3.07
0.13,93.47,0.63,0.60,0.80,2.06
