0.00,0.00,0.00,0.00,0.00,0.00
12.07,8.53,11.57,11.37,41.68,3.10
7.60,10.10,9.63,9.97,48.17,1.44
8.57,11.07,12.10,8.20,48.26,-1.69
8.27,8.70,12.27,8.33,48.12,-2.27
15.67,16.67,15.73,16.13,17.77,-1.02
9.83,8.53,10.67,10.10,48.48,-1.14
6.20,9.43,9.47,11.17,48.15,-3.27
7.63,9.23,11.47,11.13,48.44,-0.07
10.83,8.50,8.97,9.27,48.32,1.62
19.73,15.13,20.37,19.27,1.07,-0.25
18.80,17.57,17.53,25.13,1.05,-1.48
17.43,27.57,16.87,15.53,0.95,-4.49
19.13,17.13,15.10,19.23,13.19,-4.51
20.13,18.37,19.77,17.50,1.02,0.10
16.67,17.13,20.20,18.40,0.85,1.27
13.47,7.33,9.97,9.70,47.09,-3.57
16.43,16.40,22.53,16.00,9.66,4.67
15.57,24.33,20.00,17.37,0.99,-1.93
10.93,15.23,10.93,11.53,33.65,2.08
17.13,22.47,17.60,18.07,0.94,0.60
17.50,21.87,17.07,14.87,0.96,-5.71
17.07,18.33,16.20,16.37,5.96,0.27
15.37,19.37,19.83,22.40,0.93,-5.00
17.47,17.40,21.73,17.87,0.96,-5.90
9.67,10.57,7.73,9.30,48.10,-2.59
19.23,15.83,14.37,17.63,0.93,2.47
16.17,19.60,21.57,16.67,1.11,-0.13
10.70,14.83,11.63,15.90,27.48,1.04
10.47,11.07,10.93,9.33,42.93,-2.27
15.17,15.87,12.80,10.13,26.39,2.55
14.73,15.47,20.47,26.60,0.94,2.80
17.57,21.07,18.83,19.30,0.89,-6.51
17.03,13.63,17.73,24.83,1.09,-2.38
16.67,17.60,17.23,19.90,1.16,3.13
19.90,17.40,19.93,19.53,1.02,-0.87
18.33,23.70,13.00,19.80,1.01,-0.50
6.63,8.63,9.97,9.60,47.39,1.89
15.17,19.33,21.93,19.33,0.65,-3.90
20.20,19.20,13.60,24.00,0.94,-3.33
18.27,21.43,19.50,16.97,0.94,-1.89
18.63,18.60,17.20,18.90,0.93,-0.87
19.03,18.60,18.30,20.03,0.96,-0.57
14.03,19.83,18.53,23.33,1.36,0.14
14.33,11.00,19.13,15.57,21.75,1.57
17.17,19.60,17.57,20.93,0.86,-2.11
20.37,22.87,18.70,19.23,0.79,3.13
7.13,10.07,10.90,13.53,42.73,0.61
16.83,17.27,17.40,24.27,1.03,-0.66
12.67,14.03,16.87,17.60,14.31,-0.60
13.53,20.13,19.33,21.20,1.06,2.10
24.87,17.70,16.47,14.80,1.06,1.15
21.50,18.43,17.13,19.80,0.95,-1.08
15.70,21.10,21.57,15.97,1.10,-4.22
11.60,12.53,11.03,16.60,34.78,3.12
