0.00,0.00,0.00,0.00,0.00,0.00
15.70,14.67,18.17,15.57,15.20,-8.65
16.53,22.07,16.33,24.83,1.01,-4.85
15.37,23.53,18.10,22.10,0.95,-3.18
24.97,14.60,19.33,16.20,0.91,0.87
18.60,15.60,18.30,14.73,13.35,3.00
17.80,21.80,16.10,22.40,1.00,-5.51
25.00,13.90,22.63,13.83,0.94,-3.87
7.93,15.63,13.27,18.10,29.43,-3.82
17.87,18.33,18.03,19.73,0.97,1.38
20.47,19.17,16.27,17.90,0.95,0.29
16.90,21.93,20.03,17.27,1.10,-3.07
19.80,19.50,19.03,15.83,1.00,-3.46
17.87,16.63,20.73,17.27,0.89,1.33
17.73,18.83,22.50,18.17,1.10,-2.03
15.17,16.10,17.10,27.43,0.94,-0.77
16.00,22.60,18.33,16.87,0.91,0.17
14.97,15.20,13.30,13.97,24.77,-4.62
17.57,15.50,21.00,18.27,0.77,-2.35
11.80,20.23,22.80,19.23,0.89,-1.48
19.00,18.10,20.30,17.07,0.90,-0.81
9.60,8.33,11.63,11.10,46.51,1.95
18.33,21.23,20.97,17.67,1.00,1.43
20.53,13.73,14.47,22.83,1.06,-5.41
17.50,16.67,13.97,18.10,14.38,-0.68
10.83,14.27,12.50,12.00,31.83,-0.12
20.17,17.27,19.47,20.13,1.19,-1.49
20.33,23.90,17.63,18.17,0.76,-2.30
18.43,11.43,19.30,20.17,11.55,2.90
22.43,23.33,18.77,17.27,1.05,-5.97
15.73,18.80,23.60,20.23,0.90,-3.06
12.40,19.23,21.97,15.60,6.13,-0.65
19.17,17.67,22.63,19.90,1.18,-3.80
12.87,17.63,23.80,24.97,1.02,1.47
9.93,9.73,9.63,12.17,42.72,-2.17
12.57,24.33,18.93,21.27,0.72,2.43
17.67,20.37,17.37,23.17,1.01,-4.13
14.93,22.20,18.70,20.93,0.85,0.60
22.17,17.03,21.50,20.93,0.92,-5.49
17.93,20.13,16.77,20.53,0.87,0.18
21.23,18.07,19.17,15.33,4.52,0.05
19.13,18.90,25.07,17.37,0.88,-5.17
16.13,22.50,23.30,18.80,0.85,-6.73
14.23,18.97,23.47,21.93,1.21,-1.01
20.50,19.43,14.63,19.60,0.94,-3.23
15.83,15.60,24.43,22.47,1.21,1.54
14.50,12.90,11.10,13.47,29.30,-0.14
21.20,17.83,21.33,16.40,1.16,1.84
21.70,17.60,19.17,18.47,1.07,-0.63
23.97,16.13,14.00,17.07,1.23,-1.27
14.97,20.80,20.93,19.33,0.98,1.08
13.20,27.17,15.87,17.90,0.92,1.41
19.23,22.67,20.33,16.37,0.90,-3.02
8.60,11.20,14.40,13.60,34.59,-2.02
12.70,18.37,28.30,19.63,0.99,1.42
15.00,18.33,18.73,20.33,1.15,0.06
19.43,19.07,11.97,16.50,13.21,0.97
19.50,15.30,17.10,22.37,0.90,-0.31
9.03,10.73,8.07,10.07,46.97,-6.58
20.67,16.57,21.20,21.77,1.11,-3.06
17.73,20.83,16.20,22.83,1.03,-2.51
16.07,20.33,17.73,19.20,0.65,5.19
20.73,21.50,15.33,14.73,1.15,-1.09
20.13,14.40,14.70,21.10,7.97,-1.10
21.10,18.03,16.17,16.87,2.57,1.09
18.67,12.50,26.70,18.87,1.00,-6.30
11.80,16.70,16.00,19.30,18.25,-1.34
14.30,14.83,12.00,14.80,29.68,-7.48
18.90,18.43,18.57,21.33,0.97,-2.06
12.27,17.83,14.33,15.00,20.96,0.55
16.97,17.77,10.43,11.40,26.16,-3.39
24.80,10.27,25.03,17.80,0.94,3.19
20.33,22.93,17.13,17.40,0.95,1.37
13.73,15.83,19.23,24.03,1.20,-0.67
16.67,18.73,18.53,20.77,0.95,-2.57
13.73,15.77,23.13,23.73,0.92,-2.67
19.87,16.93,24.30,17.43,0.88,-0.63
16.90,18.03,20.80,19.87,0.89,2.93
16.07,24.33,19.67,16.00,0.78,-2.60
17.67,19.00,18.00,22.90,0.80,0.08
19.30,20.43,17.97,15.77,0.88,-0.53
17.10,12.63,20.03,15.50,13.08,-3.55
13.30,24.07,16.70,20.23,1.07,-0.38
13.43,16.10,13.03,10.83,25.82,2.81
16.43,21.23,21.07,18.10,1.12,-0.85
17.53,22.70,15.67,17.43,1.08,3.35
18.30,19.87,17.33,21.67,1.06,-0.06
15.13,16.33,23.60,19.43,1.15,-0.18
17.40,17.50,19.33,19.33,1.09,-1.21
16.60,23.73,18.67,18.00,1.25,-5.30
16.80,24.97,21.63,15.30,0.93,0.82
19.47,16.03,20.83,17.83,0.89,-1.95
17.37,18.00,24.23,20.43,1.03,1.42
15.30,13.47,16.03,13.47,25.44,-1.68
16.47,17.97,22.37,20.67,0.99,-1.51
12.33,10.63,14.33,14.40,32.32,-2.48
16.23,15.93,18.60,17.70,15.29,-0.01
18.90,17.87,18.27,23.00,1.00,-3.69
15.17,16.07,22.87,18.37,1.09,0.62
17.43,25.83,17.30,15.53,1.20,-0.54
15.13,19.83,21.53,20.03,1.10,-0.98
17.33,25.87,15.53,19.40,1.00,-2.00
20.33,22.50,15.47,19.63,1.14,1.51
12.33,12.27,16.80,14.67,27.92,-2.99
16.30,24.50,13.13,21.40,5.13,0.87
19.80,18.17,17.50,21.67,1.03,-0.38
17.30,16.27,20.87,18.33,1.02,0.30
17.50,20.87,18.93,19.83,0.85,3.84
