0.00,0.00,0.00,0.00,0.00,0.00
2.33,77.44,4.07,4.50,3.57,0.33
7.60,55.31,9.00,7.93,7.40,-1.77
10.00,49.30,8.17,9.37,9.70,-0.73
3.93,77.71,3.87,3.77,4.10,-4.97
2.93,75.59,4.70,5.80,3.40,-5.67
0.20,95.26,0.70,0.80,0.53,1.65
5.07,61.49,7.37,9.57,4.53,0.76
0.23,96.00,0.43,0.40,0.47,0.18
0.00,97.49,0.30,0.37,0.27,-3.00
0.53,93.39,0.70,0.70,0.63,-3.05
0.33,92.14,0.93,1.20,1.03,0.82
1.17,88.69,1.43,1.37,1.30,1.53
0.10,95.80,0.47,0.40,0.37,-2.77
6.53,62.70,6.63,6.00,6.17,-4.36
6.37,64.82,7.33,7.03,5.77,1.08
7.13,57.10,9.77,8.17,6.90,-3.47
0.20,95.47,0.57,0.43,0.50,-7.59
0.10,95.30,0.43,0.47,0.43,-3.15
0.20,94.97,0.90,0.47,0.57,1.19
5.03,62.42,6.80,6.83,7.03,0.17
0.30,95.27,0.50,0.53,0.33,-6.07
0.10,95.99,0.37,0.40,0.57,2.56
0.13,96.78,0.23,0.23,0.27,2.78
0.30,95.13,0.60,0.53,0.67,2.33
0.20,94.49,0.50,0.47,0.67,-0.20
0.00,94.24,0.87,0.57,0.47,-1.36
0.20,95.36,0.33,0.50,0.80,-7.50
0.23,96.32,0.27,0.30,0.40,0.65
0.37,96.65,0.30,0.43,0.47,-0.88
3.23,76.95,3.70,4.33,3.63,-5.78
6.17,64.12,7.90,6.33,6.33,1.57
4.37,72.00,4.43,6.23,4.93,-0.86
2.47,81.39,2.90,3.37,3.13,2.40
0.17,95.12,0.57,0.67,0.50,-2.66
0.03,97.02,0.40,0.47,0.47,0.16
0.43,93.21,0.80,0.90,1.00,-0.38
0.07,94.75,0.50,0.60,0.63,-0.44
0.10,95.66,0.63,0.63,0.47,0.32
0.40,95.33,0.43,0.53,0.57,-0.48
0.20,95.06,0.40,0.43,0.47,1.37
0.27,94.84,0.73,0.60,0.83,-2.51
0.17,96.03,0.40,0.37,0.57,-3.02
6.43,63.21,6.93,6.60,6.40,-1.10
0.03,96.64,0.43,0.40,0.23,-0.24
0.10,96.67,0.33,0.47,0.27,-2.10
5.13,60.48,8.27,7.90,5.97,-0.85
2.10,81.42,4.03,2.83,2.87,-2.59
