0.00,0.00,0.00,0.00,0.00,0.00
9.80,13.07,10.27,12.40,36.99,0.55
12.80,17.80,20.23,16.47,13.85,0.33
7.87,10.00,11.87,9.10,48.39,0.71
7.03,10.37,9.40,9.10,47.46,1.31
10.90,11.90,7.77,7.33,48.16,-1.47
9.87,8.73,9.90,10.20,48.32,-1.09
13.67,16.07,12.63,15.37,25.64,-2.40
8.57,9.20,10.90,9.17,48.28,-4.79
12.77,14.97,11.27,15.10,27.40,0.32
20.30,18.37,15.60,17.30,1.04,1.51
18.93,15.90,17.13,22.43,1.04,1.41
15.03,21.97,19.50,17.90,0.92,0.68
19.10,24.23,17.73,17.80,1.06,0.11
9.73,15.60,15.50,11.23,32.65,2.69
16.47,21.17,21.53,15.80,0.79,2.42
14.00,27.03,17.07,16.53,0.99,-4.57
11.97,12.90,16.37,13.03,29.53,-4.46
20.43,21.37,20.53,16.73,1.10,2.52
14.10,24.50,16.60,16.67,9.08,3.19
18.67,17.83,17.70,18.17,7.56,3.61
17.20,15.93,20.80,24.53,0.99,-6.16
20.30,15.60,22.17,18.80,0.79,-7.20
17.07,21.10,16.83,22.70,1.08,-2.64
20.20,23.60,14.23,21.53,0.80,-1.09
17.53,25.10,15.90,21.70,1.14,-3.23
17.13,14.93,19.17,21.67,0.81,1.87
14.10,16.63,15.73,21.00,7.23,3.71
16.60,23.47,21.93,15.77,0.93,0.39
21.47,16.57,21.47,19.50,0.98,0.50
16.33,20.10,18.10,21.07,1.33,1.76
13.13,14.43,12.17,9.43,35.21,-0.22
6.00,9.63,8.67,12.50,46.13,-6.12
11.23,17.13,18.30,15.50,22.01,-3.96
15.97,20.20,23.07,19.03,0.98,-2.57
20.40,14.67,21.43,20.37,1.15,-10.23
17.73,21.20,15.87,22.80,0.89,1.83
13.13,19.57,18.60,22.70,0.97,-0.36
16.10,22.67,21.53,19.07,0.97,-1.31
18.90,19.33,22.37,14.33,0.90,-2.32
18.07,22.30,22.30,14.50,0.98,1.50
19.77,19.20,19.50,16.47,1.28,-1.93
21.77,21.30,13.67,19.17,0.86,2.02
17.43,15.57,17.87,22.27,1.00,-0.46
15.53,16.17,15.30,12.27,19.30,2.85
17.43,17.07,18.00,18.47,9.63,1.38
21.13,21.03,22.47,15.90,0.84,1.13
20.93,11.57,15.10,24.47,1.04,0.24
15.57,19.20,24.70,15.47,1.05,-1.49
20.23,18.77,19.50,20.93,0.93,1.16
15.37,16.50,19.10,25.60,0.98,-0.93
21.30,15.53,20.27,20.37,1.05,0.37
8.50,10.30,9.00,11.57,46.10,-0.75
11.33,14.27,9.77,12.37,38.65,-1.86
10.13,11.83,14.77,11.83,31.08,0.58
17.60,20.73,19.90,17.07,0.90,-2.57
17.80,20.93,18.67,20.80,0.82,-0.30
17.63,17.63,17.63,17.80,1.11,0.60
21.33,17.40,18.87,16.93,1.04,-0.64
20.20,18.33,16.23,17.33,0.80,0.72
21.23,16.97,19.33,16.60,1.04,-0.41
16.53,18.53,17.77,18.70,1.06,-0.87
15.27,21.33,18.97,20.57,0.98,0.61
14.30,22.50,17.03,16.73,1.07,1.58
19.03,18.43,17.67,17.13,1.07,1.49
9.57,14.43,10.77,8.83,40.41,-4.54
20.27,14.33,15.90,23.57,1.03,-1.82
13.17,10.30,10.97,13.07,38.18,1.60
17.70,17.83,10.77,14.23,21.19,-1.22
18.97,20.33,18.50,20.57,1.00,2.98
17.93,18.43,23.60,16.03,0.94,-4.36
23.20,17.03,15.00,17.73,1.08,-2.69
17.37,19.43,19.97,20.83,1.13,2.50
21.43,19.30,17.43,18.43,0.89,0.17
14.07,20.27,17.67,21.70,1.06,2.29
11.33,10.97,9.50,15.50,35.72,0.06
20.20,17.23,20.00,16.23,0.98,-6.60
13.63,23.53,19.63,22.20,1.00,-4.77
10.23,10.33,8.20,11.90,46.29,-4.88
11.47,14.53,11.27,12.97,28.15,-0.76
19.20,18.27,22.67,19.80,0.96,-0.32
14.37,14.87,15.57,15.73,17.79,-0.89
20.23,19.13,16.80,16.97,1.06,1.88
24.67,21.07,19.93,17.57,0.97,-4.33
17.43,18.33,17.63,16.93,0.95,-2.97
25.43,20.30,14.37,20.27,1.16,0.20
16.50,22.17,16.83,19.37,0.85,1.38
14.53,14.13,15.10,14.77,23.10,0.07
8.63,9.83,10.63,10.13,44.61,-5.59
15.93,19.20,20.73,17.80,0.91,0.66
10.23,10.87,11.07,15.13,35.00,-2.36
10.87,7.90,11.53,10.70,43.80,-2.48
16.97,17.83,19.03,16.77,1.02,1.69
18.60,17.90,17.97,16.30,1.05,-3.28
16.07,17.33,22.47,20.50,1.01,1.38
11.47,11.37,11.13,11.47,39.67,-3.26
24.13,18.17,18.47,17.37,1.13,-1.92
17.17,9.83,10.50,7.97,38.48,5.10
11.60,14.43,11.03,13.60,28.83,1.58
18.63,18.73,22.73,15.43,1.09,-1.74
19.47,20.77,15.73,17.17,0.93,2.27
15.60,14.77,19.70,16.60,11.69,2.31
20.93,18.20,18.23,15.47,0.97,1.91
21.93,15.87,19.70,20.90,0.84,-5.67
12.17,14.70,13.60,17.53,18.08,3.09
15.80,18.90,18.07,25.90,1.05,-1.64
21.67,21.70,17.00,15.77,1.05,-0.05
9.30,8.30,12.87,8.67,44.06,1.09
18.20,21.83,18.23,18.83,1.13,2.23
22.93,19.50,15.17,17.40,0.93,-3.07
16.63,14.27,20.13,21.47,1.05,2.83
13.63,9.83,11.13,10.93,36.86,-2.07
15.80,20.77,18.50,19.00,0.73,-0.22
19.73,15.77,19.70,21.37,0.92,-0.35
15.13,11.47,17.63,17.63,9.82,-1.39
13.13,13.30,13.10,12.07,32.23,-3.87
15.37,17.97,19.63,19.30,6.05,-1.72
17.17,15.30,15.20,16.23,12.54,0.01
14.43,19.63,18.53,13.97,11.68,-3.09
20.27,18.47,17.97,19.40,0.90,2.94
23.63,19.13,15.83,17.63,1.24,0.57
22.23,15.37,17.77,26.70,0.87,1.87
14.13,22.83,17.40,23.60,0.80,0.24
18.87,21.13,15.63,19.47,1.15,-1.31
23.40,20.80,18.63,14.67,1.04,1.11
18.43,18.33,21.23,20.67,1.03,0.15
14.83,17.43,25.30,18.83,1.01,1.57
18.33,20.23,20.30,15.57,1.01,-2.53
17.43,22.57,18.37,21.07,0.74,-5.39
21.37,13.83,24.73,17.93,0.83,-1.18
24.57,16.60,18.77,16.80,1.07,-0.89
14.20,15.30,16.63,12.00,20.10,2.37
14.00,12.43,17.70,14.67,20.21,-0.34
9.30,11.33,11.80,11.87,40.61,0.24
16.40,15.57,24.87,18.20,0.98,-0.72
17.53,12.47,23.83,22.33,1.02,4.04
13.00,9.30,10.17,11.70,43.25,2.16
15.33,21.67,22.37,15.00,1.22,-0.91
21.77,22.37,18.67,20.80,0.92,0.98
17.70,22.00,18.43,13.83,1.00,0.83
21.10,17.37,15.13,26.43,0.93,-0.33
25.17,18.77,16.87,17.00,1.11,0.21
17.13,15.40,18.27,14.00,16.77,3.31
17.87,23.50,16.47,18.87,0.90,-2.25
13.57,17.93,15.17,13.33,20.24,2.53
19.37,17.33,22.03,21.23,0.93,-7.77
15.00,22.33,18.43,16.03,0.84,0.99
10.57,13.77,11.00,9.20,38.21,-2.59
21.30,11.47,14.97,15.43,15.70,-1.36
12.10,25.03,22.00,16.30,1.03,1.17
13.80,14.37,17.07,12.83,25.78,-0.28
14.50,17.43,12.27,15.67,24.06,-2.86
16.03,14.60,19.37,15.33,14.64,-0.76
12.50,20.97,21.37,19.67,1.03,-1.33
10.70,17.97,19.93,23.03,8.61,-6.74
13.57,13.37,21.13,23.00,1.08,-7.93
11.43,9.13,11.37,13.63,43.04,-1.01
20.43,18.30,17.93,20.37,1.09,-3.68
18.20,18.77,25.00,19.73,1.01,0.83
12.50,18.40,11.40,15.97,25.90,-0.79
19.90,20.67,20.13,20.10,0.85,-0.83
9.30,10.50,10.77,10.40,42.07,0.04
16.83,20.77,24.87,18.87,1.15,-10.05
20.17,19.20,18.20,18.43,0.97,0.71
