0.00,0.00,0.00,0.00,0.00,0.00
6.23,6.23,5.27,9.43,59.88,-3.70
9.60,8.90,8.77,9.67,50.12,0.48
7.70,9.87,8.13,10.43,50.10,-4.34
0.17,0.60,0.63,0.67,95.42,-1.34
0.10,0.30,0.17,0.17,96.78,-3.64
0.27,0.50,0.37,0.43,95.24,-2.07
0.07,0.20,0.33,0.17,96.84,1.06
5.07,3.43,5.10,3.67,74.66,0.90
0.07,0.33,0.47,0.43,95.21,-0.70
0.10,0.60,0.73,0.60,94.99,-1.65
6.30,6.90,9.13,9.57,55.61,2.21
4.80,5.37,5.17,7.53,66.40,-0.28
0.40,0.87,0.83,0.73,94.53,-2.49
3.83,4.77,3.80,3.63,76.04,0.93
0.13,0.47,0.53,0.47,95.59,-7.10
0.20,0.40,0.37,0.43,96.47,-3.93
4.30,6.10,5.03,4.33,71.12,0.03
0.13,0.33,0.23,0.33,96.74,-1.64
0.03,0.40,0.37,0.27,95.46,2.27
0.07,0.33,0.23,0.13,97.25,-7.29
0.27,0.53,0.43,0.37,95.52,0.96
0.17,0.63,0.63,0.83,95.01,-3.28
0.13,0.47,0.30,0.40,96.28,2.22
0.27,0.30,0.23,0.40,96.83,-3.51
0.10,0.30,0.60,0.33,95.60,-1.55
0.17,0.13,0.23,0.20,97.24,0.18
0.07,0.50,0.57,0.47,95.38,-5.42
8.47,7.53,8.60,6.60,53.83,3.77
0.20,0.63,0.57,0.53,94.55,-2.18
0.33,0.33,0.47,0.23,96.44,-0.18
0.37,0.77,0.57,0.77,94.14,1.10
0.13,0.60,0.37,0.60,95.35,-0.59
0.07,0.27,0.43,0.20,98.06,0.23
4.13,4.07,5.53,4.00,72.04,-3.46
0.03,0.83,0.50,0.60,95.22,0.52
0.17,0.90,0.67,0.70,94.13,1.36
6.63,7.67,10.10,6.50,56.32,-1.10
0.13,0.50,0.53,0.40,96.05,-4.08
7.93,9.97,6.13,7.77,54.10,-6.83
0.20,0.40,0.27,0.53,95.95,-1.45
0.60,1.13,1.17,1.30,91.28,-0.46
0.10,0.47,0.73,0.33,95.81,-3.38
0.37,0.57,0.57,0.73,95.62,1.64
0.20,0.37,0.47,0.43,96.66,3.17
0.67,0.73,1.00,0.73,92.83,-5.91
0.03,0.30,0.17,0.27,96.67,-0.30
0.37,0.43,0.83,0.70,93.59,-1.66
5.70,6.47,5.50,4.50,68.30,-2.29
0.07,0.47,0.33,0.20,96.41,0.36
1.67,2.80,1.70,2.03,85.45,-2.35
0.33,0.63,0.70,0.63,94.62,1.17
0.17,0.57,0.53,0.50,95.09,2.30
0.03,0.37,0.37,0.50,96.18,-0.18
0.37,0.43,0.37,0.43,96.70,1.72
0.17,0.77,0.80,0.57,94.59,1.05
6.93,8.07,8.20,7.73,57.68,1.17
0.10,0.53,0.40,0.53,94.51,1.39
0.17,0.70,0.73,0.63,94.42,-0.49
0.30,0.47,0.57,0.50,95.40,-1.66
0.30,0.70,0.70,0.63,93.71,-1.30
2.97,2.73,5.40,3.73,78.29,-1.70
0.27,0.60,0.53,0.47,96.03,-3.44
3.20,4.40,3.17,3.07,79.12,3.69
7.73,10.43,8.17,7.00,52.96,-0.70
2.13,3.70,4.27,4.10,78.00,-5.84
0.33,0.47,0.47,0.83,94.33,-0.47
0.07,0.47,0.40,0.53,95.84,-2.26
0.27,0.37,0.43,0.53,95.02,0.69
0.07,0.47,0.77,0.80,94.55,-2.80
0.17,0.50,0.50,0.50,96.11,-5.37
0.17,0.43,0.33,0.47,96.70,-4.13
2.23,3.17,3.17,2.80,81.08,1.95
0.27,0.67,0.57,0.63,94.64,-0.70
6.63,7.83,7.83,5.60,62.29,-2.49
0.23,0.77,0.87,0.67,94.70,0.42
1.87,3.67,2.03,3.80,81.60,2.91
0.20,0.73,0.87,0.67,95.13,-2.46
0.17,0.47,0.47,0.27,96.33,-1.94
0.03,0.73,0.67,0.63,95.07,0.98
0.33,0.87,0.70,0.83,93.78,1.24
0.37,0.83,0.43,0.67,94.11,-4.04
0.40,0.63,0.40,0.47,97.03,-2.71
0.07,0.57,0.80,0.67,95.07,0.53
0.20,0.77,1.00,0.53,93.73,-4.58
0.07,0.40,0.47,0.43,95.18,0.70
0.23,0.40,0.33,0.37,96.26,-4.48
2.30,5.37,4.73,4.67,74.86,1.58
0.23,0.37,0.67,0.50,95.11,0.93
6.73,4.57,6.33,3.90,67.63,2.54
3.57,4.83,6.43,3.93,71.86,-1.98
0.37,0.30,0.33,0.47,95.59,-2.27
0.13,0.27,0.27,0.30,97.94,2.74
0.10,0.47,0.43,0.50,96.92,2.23
0.10,0.50,0.67,0.53,94.93,0.92
3.00,3.60,3.53,4.57,77.72,0.78
0.17,0.40,0.53,0.60,95.06,-13.00
0.37,0.77,0.77,0.70,94.73,-0.11
0.03,0.40,0.33,0.43,96.22,-5.85
0.23,0.30,0.23,0.37,96.80,-6.68
0.10,0.13,0.10,0.17,98.44,2.87
0.17,0.17,0.30,0.27,96.79,-2.73
0.33,0.50,0.63,0.73,95.22,-0.82
0.10,0.70,0.40,0.40,96.51,-2.21
8.00,6.80,8.93,7.47,56.50,-4.01
0.10,0.53,0.37,0.27,96.11,1.89
0.17,0.47,0.47,0.33,94.56,-2.38
0.20,0.43,0.47,0.57,95.70,-2.26
2.40,4.57,4.97,5.13,72.16,-2.48
7.07,7.33,8.77,8.87,59.50,-2.51
0.33,0.53,0.43,0.30,95.79,3.41
1.40,2.47,2.40,2.83,84.21,-0.07
5.53,5.90,6.83,5.93,65.78,3.23
